279,0.88179,0.422942
280,0.888989,0.472725
281,0.902281,0.660282
282,0.914468,0.647591
283,0.92062,0.677729
284,0.91558,0.63282
285,0.905389,0.627973
286,0.914397,0.650874
287,0.915472,0.69432
288,0.913069,0.704105
289,0.883277,0.680959
290,0.860998,0.653496
291,0.824913,0.609629
292,0.791083,0.581471
293,0.736903,0.57672
294,0.604185,0.525645
295,0.591762,0.487158
296,0.724224,0.53037
297,0.755641,0.608391
298,0.771493,0.654334
299,0.763077,0.610193
300,0.70298,0.598819
301,0.801201,0.609142
302,0.899016,0.568813
303,0.924427,0.574437
304,0.907466,0.553079
305,0.876269,0.612445
306,0.833921,0.590626
307,0.855088,0.574742
308,0.853811,0.548091
309,0.787273,0.491165
310,0.83958,0.502465
311,0.855488,0.511535
312,0.787359,0.494604
313,0.587367,0.434078
314,0.530636,0.396414
315,0.702909,0.428939
316,0.678699,0.428825
317,0.462245,0.404333
318,0.242026,0.327446
319,0.155722,0.17928
320,0.134974,0.22777
321,0.135242,0.23028
322,0.13776,0.226955
323,0.140362,0.199971
324,0.142218,0.189156
325,0.141563,0.198484
326,0.141228,0.207062
327,0.139934,0.179688
328,0.146953,0.142374
329,0.239299,0.17728
330,0.266665,0.254887
331,0.182954,0.205554
332,0.223188,0.196536
333,0.253535,0.27973
334,0.182601,0.237254
335,0.143081,0.102682
336,0.154043,0.112204
337,0.153752,0.109616
338,0.264417,0.231698
339,0.372066,0.288609
340,0.261529,0.240944
341,0.180393,0.175925
342,0.140024,0.362746
343,0.133981,0.303329
344,0.135043,0.300344
345,0.13467,0.331688
346,0.135836,0.300511
347,0.134811,0.375563
348,0.135244,0.36206
349,0.135314,0.324466
350,0.136161,0.34219
351,0.16527,0.188171
352,0.224352,0.158287
353,0.2458,0.189518
354,0.353771,0.272905
355,0.376577,0.278124
356,0.390046,0.210506
357,0.406447,0.242953
358,0.470053,0.338927
359,0.414841,0.317815
360,0.435334,0.29894
361,0.451264,0.308963
362,0.480352,0.27375
363,0.507426,0.288164
364,0.555475,0.341422
365,0.55177,0.32022
366,0.545134,0.218186
367,0.621395,0.307748
368,0.811438,0.304673
369,0.866683,0.265004
370,0.888586,0.330257
371,0.890038,0.296991
372,0.885618,0.39052
373,0.889209,0.418934
374,0.89615,0.394442
375,0.892345,0.352691
376,0.892637,0.322308
377,0.90032,0.299491
378,0.901893,0.320896
379,0.90463,0.357298
380,0.904863,0.318567
381,0.906111,0.330603
382,0.906896,0.36009
Time:813022
